original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
0.0077842431852121,-0.2179619036749243,-0.411590257972672,-0.5758047298442528,-0.2715431611315091,-0.5834291796341994,-0.5043691993511993,-0.0912259136022949,-0.1693296732900826,0.5208187768224422,-0.7358756684346421,-0.5570957717950565,-0.1259738575161764,0.0952913215544067,0.3269688124327169,-0.5215508035147158,-0.2309422263369343,-0.5877401039852292,0.2998325937720856,-0.529927211768237,-1.1394312743238046,0.7211663867450224,-1.1499074886111773,-1.1866152634504272,-1.1686072261156248,1.151405707933957,1.1512948994086056,0.8221564791262953,1.0843552535130754,-1.1556292392060417,0.7333989265642971,-1.1502183009274296,-0.1360648315340457,0.7118143565372533,-0.8427605685246933,0.881793462502615,0.7799576568520661,-0.1360648315340457,-0.6579648011979247,-0.5732191250038916,-0.2874457237025915,0.1401211451220696,-0.948337480880801,-0.8289295482104158,-0.1571763560234709
2.0263649118973097,1.555682289588204,-1.3773036562094418,-1.2757329005258398,3.18086844983735,1.6947228551279143,-0.9732270822726836,1.8914111105831668,1.779446917557184,0.5208187768224422,0.5767944566316401,-1.1799783586430252,1.8687371057989195,-2.2090215488759584,1.7573540910746066,-0.6329493274227698,1.278000403170542,-0.1599866197011615,-0.5052997457293714,-0.7222695156555899,-1.7095619441417074,1.162324513198285,-1.849231071239864,-2.0625282278336057,-1.871239943375805,1.9000528872863345,1.8817485894553063,2.5014086486132747,2.475518670164869,-1.7722960635549754,0.5724191058751407,-1.9826476589544115,1.323478697343185,2.455560668293676,-1.8842895968798232,1.249084218347423,1.818711556522913,1.323478697343185,-1.818223070221584,-0.7884917087443003,-0.1065505453908391,-1.1048563310625923,-0.709759292105018,-2.169160402358594,-0.2640881315783361
-1.137896676894627,-1.5140865064441331,0.0306184600972224,0.2407781359509319,-1.020430969421251,-1.152967188324728,-0.0359017071252709,-1.5145526765980557,-1.630912116425533,0.0932128724475709,-0.7358756684346421,0.2374772315452454,-1.5430560231168422,1.0311227547709052,-0.3699197082186229,-0.3300345948673475,-1.1289325188534904,-0.5764263861992265,0.7364615248844816,-0.2625000407600519,-0.7282550546663908,0.58251117741652,-0.6604860915401559,-0.6518467901184005,-0.7101160693499233,0.6317483552843404,0.642904478821256,0.1972756553217741,0.4205727073110265,-0.7524888146293064,0.7350900674690762,-0.5788512080967865,-1.213846884935814,-0.1122602137588,-0.2766714823393843,0.6268812224653468,-0.5376920192068564,-1.2138468849358128,-0.0649704523908151,-0.2914970834126974,3.554103458845645,-1.3513168782473344,-0.8129408917187774,-0.0812782790225618,-1.3582407757280173
0.9352402261069868,1.9649847957258488,0.6574248165192885,0.7073969164053232,-0.5176130344822284,1.196377097523702,0.5677697133102927,1.655356432310056,1.6576483806292297,0.5208187768224422,0.2896478667733908,0.6580990289721469,1.688652106273819,-0.1361042149619183,-0.7086360873754672,0.4582132661212308,1.1857444785247615,0.0586576226282149,-0.1466172563646432,0.4364149774171426,-0.1943576167148334,0.7086380617057644,-0.1409015946432275,-0.0428701174642902,-0.1223314071739831,0.1207742026107066,0.1275388035065378,0.4068409668478752,0.232005283944946,-0.4776346117619846,0.8250759299517385,-0.0884377980389835,1.1893243581144453,-0.3958366305952308,0.3692232863329329,0.6148366450015335,-0.3183307741853574,1.1893243581144444,0.5379071011765215,0.4198525843171525,-0.3938210534584457,-0.2575055752649383,0.0714025260147141,0.2494813505811755,0.0603496874090565
0.0623404774747282,-0.0815277349623759,-0.55065480957205,-0.5758047298442528,0.6152090556589275,-1.010582686152096,-0.2237045862398804,0.2764785397081878,0.4396630113496881,0.0932128724475709,-0.6538337856179994,-0.352061949773776,0.2633902329011334,-1.3449512676762074,0.8370091396372513,-0.2092092034042536,0.051333865278907,-0.106811701698856,-0.6088653988354916,-0.2081226780724427,-1.779539369252099,1.5743327184626894,-1.9185634288982032,-2.186245790732616,-1.975778165271844,1.9699635539481384,1.9511583026487689,1.7959198875701223,2.1278785094294914,-2.240809523012421,1.1510469228211793,-2.0545801042674245,0.1404229261846246,1.7690994859812104,-1.4133822477706146,1.483915896697696,1.6925436906080211,0.1404229261846236,-1.195275958707858,-0.2865279568088328,-0.73470510516279,1.0112694778002929,-1.3657774502424804,-1.3171375335517157,0.6468462521470967
0.2805654146327929,-0.6954814941688434,-1.1151508656472475,-1.042423510298644,0.014345364713829,-1.3665439415836762,-1.084168719137646,-0.073035965038788,0.0133681321018485,0.7346217290098778,-1.3511897895594618,-0.9588207720707924,-0.1416180132328236,-0.37563970338103,0.9523267568219884,-1.0644577409062494,-0.1997137463743577,-0.8105039292908028,0.4390910511426169,-0.9752877323445216,-1.1310571558937204,0.1557161117176869,-1.1616607626407145,-1.1599586175595755,-1.1443073172741178,1.1715354142991123,1.16806801219873,0.8127241068212461,1.1035807145263865,-0.6650468874689202,0.0280594539439396,-1.1858211741663678,-0.075853937575563,1.1770669026124343,-1.2901635218845855,-0.0177794317785215,1.0818763632328263,-0.0758539375755619,-1.245223016170581,-1.010434657104172,-0.8455131473709554,1.65298894974586,-0.9431124195383244,-1.2900478089625225,1.1971766524833658
-0.8105592711575301,0.2595576868189948,1.1917986390148962,1.40732508708691,-0.3430637427418642,-0.2274679242026191,1.3254049252479525,-0.0649904500557675,0.2569652059577569,-0.5481959841147359,0.2896478667733908,1.2575842158007076,0.0124200217046212,-0.6379126838078027,-1.081224342580476,1.281696147218842,-0.1056543440175788,1.0808988474508745,-1.2847712570420202,1.3502660233963646,-0.7687813113078611,1.493203341957943,-0.7220765009275404,-0.7000115678534398,-0.7504042155261809,0.7019297243805473,0.7096877539317447,1.0690053694231445,0.9203314863921962,-1.3593046862177405,1.404639505903164,-0.6646391830656115,-0.1135017114963505,-0.4881212922616213,0.4293000829281214,1.3966387401692346,-0.2518277649108666,-0.1135017114963505,0.8325467048330611,1.2913036106593052,-0.6970534827954997,0.9021694621208776,-0.5033458511493107,0.5228413860286375,0.6064542925590628
-1.8471277226583367,-1.1730010846627623,0.900782041341342,0.824051611518921,-0.6226319865088179,-0.6546214307205155,0.919450115300796,-1.337239340935113,-0.9610201633217847,-0.9223511504427484,0.3306688081817121,0.8500076247365114,-1.2856271696370891,-0.3436558637019765,-0.9391437148331284,0.8025501611090922,0.1290466747813273,0.4455088674158659,-0.6937590702539664,0.9032363365164378,-0.2733073750896582,1.028068989710362,-0.2186781112064118,-0.1259898759768103,-0.2021384460299881,0.1965477069665639,0.2048353791226364,0.4987472520452375,0.3236730629767224,-0.6587469452065526,1.0250010061212458,-0.1575234596997368,0.1604207297645804,-0.644802231895807,0.5211336127671012,1.0733926638709466,-0.246822325762646,0.1604207297645826,0.7540198250968331,0.8749017550952741,-0.500644354518873,0.2066485211775966,-0.1640657752354633,0.6488917247412032,0.1672693786673285
0.7715715232384383,-0.7636985785251176,-1.8462276159879767,-1.3923875956394376,0.2305171724425629,-1.7936974481015724,-1.645939238748863,0.0147482357451522,0.0133681321018485,1.0553261572910313,-1.8434410864593176,-1.456224447866732,-0.0784436791151148,-0.1621070326021803,1.7019705242549008,-1.474751550881764,-1.2349415632716758,-1.0047937669318296,0.6942208938425788,-1.375764115359559,-1.0018200504764518,-0.8929238965890761,-0.9897031229963552,-0.9958832358836652,-1.0076057504788238,0.9825922166749298,0.9856364851313512,-0.4933093509751778,0.3865524871690528,0.0419539110526686,-1.1207725016618213,-0.9669275027422624,-1.2723300420185653,1.51542472604273,-1.6914687189814617,-1.0505495999236472,1.61963254595719,-1.2723300420185653,-1.7781330727397586,-1.3979766107818743,-0.3363611564846207,1.1398073020402144,-1.2341185497822236,-1.0325451035610806,-0.1192854689679182
-0.7014468025784979,-1.377652337731585,-0.3594314313843846,-0.1091859493898615,-0.7381829425829897,-2.1496587035331527,-0.3809081833413102,-1.1308296934601705,-1.082818700249739,-0.4412945080210181,-0.8999594340679273,-0.1340379458403008,-1.1786056417384163,0.506084237573273,0.1000946603764346,-0.621458111748458,-0.8958129274803583,-0.6716522623700547,0.6059060556322182,-0.5714713961518421,-0.8923428459811172,0.4233220470779754,-0.8954984562410216,-0.8436000338645718,-0.8665245348610391,0.8952646249133925,0.8953676340163561,0.4526635457670609,0.7453148899722103,-0.751447699221968,0.5242653177234661,-0.8932192828772896,-0.8965603076021882,0.3991560273488413,-0.6448237027747221,0.3073244531281314,0.2230350646005659,-0.8965603076021893,-0.5116809669574035,-0.6026495401332538,-0.1449472882778214,0.2692680422076522,-0.9298568679392906,-0.6857206273375239,-0.3408155024668824
